active_enterprise,persons_engaged,employees
159.0,191.0,
158.0,180.0,
140.0,154.0,
220.0,240.0,
357.0,378.0,55.0
9128.0,11643.0,3373.0
111.0,115.0,
155.0,479.0,356.0
132.0,290.0,179.0
380.0,675.0,380.0
1524.0,8570.0,7416.0
362.0,888.0,600.0
4098.0,32155.0,29251.0
875.0,5634.0,4982.0
415.0,857.0,519.0
631.0,3455.0,2961.0
209.0,525.0,373.0
168.0,618.0,482.0
90.0,211.0,150.0
513.0,4383.0,3999.0
98.0,250.0,175.0
300.0,693.0,465.0
329.0,707.0,445.0
529.0,1217.0,788.0
114.0,274.0,189.0
140.0,346.0,239.0
122.0,252.0,166.0
195.0,405.0,248.0
390.0,1028.0,710.0
319.0,722.0,465.0
215.0,700.0,548.0
404.0,954.0,625.0
502.0,1228.0,827.0
13359.0,67899.0,57841.0
150.0,383.0,303.0
155.0,479.0,356.0
132.0,290.0,179.0
380.0,675.0,380.0
1524.0,8570.0,7416.0
362.0,888.0,600.0
4098.0,32155.0,29251.0
875.0,5634.0,4982.0
415.0,857.0,519.0
631.0,3455.0,2961.0
209.0,525.0,373.0
168.0,618.0,482.0
90.0,211.0,150.0
513.0,4383.0,3999.0
98.0,250.0,175.0
300.0,693.0,465.0
329.0,707.0,445.0
529.0,1217.0,788.0
114.0,274.0,189.0
140.0,346.0,239.0
122.0,252.0,166.0
195.0,405.0,248.0
390.0,1028.0,710.0
319.0,722.0,465.0
215.0,700.0,548.0
404.0,954.0,625.0
502.0,1228.0,827.0
13359.0,67899.0,57841.0
150.0,383.0,303.0
,15.0,
25.0,46.0,45.0
10.0,15.0,14.0
171.0,1037.0,1033.0
42.0,158.0,157.0
405.0,9979.0,9971.0
23.0,72.0,68.0
30.0,35.0,32.0
26.0,,
26.0,74.0,72.0
10.0,11.0,11.0
4.0,,7.0
22.0,54.0,52.0
,,
9.0,,
15.0,,
18.0,,60.0
,,
18.0,36.0,34.0
3.0,3.0,3.0
13.0,,
24.0,42.0,40.0
9.0,14.0,14.0
11.0,11.0,10.0
19.0,27.0,27.0
14.0,27.0,25.0
970.0,13345.0,13305.0
17.0,24.0,22.0
12.0,269.0,266.0
10.0,99.0,
30.0,2505.0,2494.0
207.0,6462.0,6422.0
37.0,388.0,379.0
965.0,45197.0,45074.0
82.0,2627.0,2608.0
32.0,145.0,138.0
78.0,1559.0,1542.0
17.0,47.0,42.0
18.0,254.0,247.0
5.0,7.0,
55.0,1519.0,1509.0
9.0,,
57.0,304.0,288.0
30.0,214.0,204.0
54.0,743.0,733.0
10.0,65.0,62.0
15.0,,
12.0,240.0,236.0
15.0,92.0,89.0
44.0,,
34.0,1488.0,1480.0
22.0,271.0,265.0
38.0,738.0,728.0
65.0,1230.0,1212.0
2039.0,69164.0,68795.0
86.0,493.0,490.0
49.0,95.0,92.0
85.0,,
246.0,,
1186.0,2903.0,2847.0
147.0,320.0,313.0
9107.0,57350.0,56567.0
423.0,1017.0,995.0
192.0,517.0,505.0
303.0,697.0,668.0
123.0,308.0,
49.0,,
37.0,359.0,359.0
368.0,671.0,656.0
33.0,71.0,69.0
213.0,486.0,475.0
131.0,,
276.0,719.0,703.0
70.0,,
67.0,238.0,237.0
62.0,,
69.0,128.0,124.0
164.0,451.0,432.0
172.0,814.0,809.0
141.0,324.0,316.0
168.0,425.0,418.0
203.0,1517.0,1493.0
14680.0,71596.0,70528.0
596.0,952.0,941.0
66.0,127.0,115.0
119.0,615.0,600.0
302.0,964.0,935.0
1500.0,6362.0,6208.0
212.0,563.0,530.0
11159.0,108284.0,107229.0
557.0,1999.0,1931.0
268.0,1845.0,1811.0
419.0,1541.0,1471.0
165.0,654.0,633.0
85.0,282.0,263.0
52.0,425.0,418.0
489.0,1099.0,1043.0
52.0,121.0,108.0
306.0,821.0,784.0
194.0,572.0,529.0
362.0,1065.0,1016.0
88.0,234.0,226.0
97.0,331.0,319.0
90.0,170.0,147.0
112.0,258.0,233.0
229.0,683.0,622.0
219.0,949.0,934.0
184.0,523.0,506.0
238.0,796.0,759.0
268.0,1857.0,1811.0
18570.0,134477.0,132501.0
738.0,1337.0,1320.0
30.0,364.0,351.0
53.0,1765.0,1752.0
67.0,402.0,359.0
341.0,7746.0,7627.0
108.0,1978.0,1947.0
502.0,15804.0,15654.0
117.0,1020.0,963.0
130.0,1720.0,1663.0
88.0,2521.0,2493.0
42.0,3380.0,3367.0
33.0,322.0,306.0
21.0,153.0,142.0
76.0,1174.0,1144.0
27.0,675.0,664.0
59.0,3426.0,3408.0
71.0,1434.0,1409.0
110.0,3854.0,3809.0
47.0,1669.0,1655.0
42.0,1683.0,1663.0
20.0,276.0,266.0
38.0,857.0,834.0
103.0,3497.0,3466.0
88.0,3415.0,3386.0
38.0,330.0,315.0
75.0,2096.0,2079.0
81.0,478.0,450.0
2451.0,62185.0,61313.0
44.0,146.0,141.0
204.0,2036.0,1931.0
280.0,1301.0,1122.0
455.0,2984.0,2722.0
1901.0,17271.0,16222.0
748.0,5335.0,4853.0
4103.0,66967.0,65932.0
1001.0,9747.0,9257.0
701.0,4722.0,4329.0
603.0,6675.0,6420.0
320.0,2787.0,2608.0
214.0,1173.0,1050.0
186.0,987.0,853.0
737.0,6293.0,5934.0
160.0,1544.0,1458.0
497.0,4064.0,3884.0
575.0,3527.0,3125.0
557.0,4270.0,4015.0
181.0,874.0,767.0
244.0,2045.0,1930.0
238.0,1130.0,971.0
255.0,2071.0,1916.0
636.0,3387.0,3007.0
434.0,3214.0,2999.0
333.0,2378.0,2212.0
536.0,4064.0,3781.0
431.0,3435.0,3245.0
16580.0,164506.0,156741.0
50.0,225.0,198.0
46.0,,264.0
37.0,155.0,132.0
81.0,416.0,368.0
242.0,3767.0,3649.0
70.0,755.0,712.0
519.0,18885.0,18688.0
196.0,11021.0,10927.0
63.0,255.0,215.0
98.0,,172.0
61.0,164.0,127.0
46.0,,161.0
22.0,,
90.0,4029.0,3987.0
21.0,76.0,63.0
72.0,513.0,481.0
78.0,1413.0,1369.0
126.0,1092.0,1030.0
76.0,368.0,330.0
51.0,875.0,848.0
34.0,514.0,495.0
34.0,356.0,337.0
74.0,,
56.0,367.0,330.0
50.0,1423.0,
74.0,1383.0,
99.0,398.0,351.0
2494.0,50231.0,49002.0
78.0,124.0,110.0
,,
,,10.0
10.0,13.0,6.0
35.0,126.0,106.0
30.0,394.0,384.0
101.0,4437.0,4403.0
11.0,74.0,69.0
10.0,30.0,25.0
22.0,208.0,197.0
,,
0.0,0.0,0.0
,,
20.0,70.0,
3.0,4.0,
27.0,2637.0,2631.0
8.0,19.0,13.0
16.0,50.0,42.0
3.0,5.0,3.0
8.0,11.0,7.0
7.0,9.0,6.0
4.0,,
,,32.0
10.0,59.0,
,,34.0
11.0,26.0,18.0
11.0,70.0,65.0
399.0,8421.0,8236.0
,,9.0
165.0,823.0,684.0
184.0,469.0,315.0
352.0,1474.0,1171.0
2153.0,9978.0,8113.0
396.0,1124.0,740.0
6523.0,31421.0,26350.0
1184.0,3705.0,2650.0
547.0,1468.0,993.0
666.0,1720.0,1163.0
278.0,1291.0,1055.0
206.0,552.0,387.0
77.0,,
748.0,2611.0,1997.0
85.0,,
371.0,948.0,646.0
388.0,938.0,577.0
578.0,1326.0,853.0
108.0,272.0,169.0
187.0,395.0,237.0
166.0,397.0,244.0
272.0,683.0,431.0
472.0,1058.0,651.0
467.0,1652.0,1246.0
336.0,822.0,550.0
405.0,1092.0,719.0
493.0,1143.0,678.0
18201.0,68543.0,53404.0
394.0,790.0,542.0
233.0,2068.0,1896.0
290.0,1564.0,1358.0
490.0,3073.0,2681.0
2712.0,18343.0,16221.0
590.0,3998.0,3531.0
8008.0,67446.0,61720.0
1518.0,8224.0,7008.0
716.0,4150.0,3589.0
864.0,7275.0,6620.0
390.0,2800.0,2508.0
276.0,1603.0,1403.0
124.0,837.0,752.0
965.0,7967.0,7258.0
128.0,1333.0,1235.0
508.0,4886.0,4525.0
556.0,3490.0,3058.0
774.0,4829.0,4250.0
208.0,2450.0,2313.0
258.0,1439.0,1247.0
266.0,2199.0,2003.0
371.0,1927.0,1630.0
672.0,3881.0,3382.0
592.0,3179.0,2713.0
433.0,3417.0,3097.0
559.0,4129.0,3686.0
646.0,3374.0,2835.0
23584.0,170772.0,153145.0
437.0,891.0,626.0
3.0,4.0,
,,
4.0,,
36.0,,
9.0,12.0,10.0
88.0,915.0,901.0
14.0,677.0,673.0
4.0,4.0,
9.0,,
3.0,10.0,
3.0,7.0,
,,
8.0,,
,,
6.0,7.0,6.0
,,
9.0,33.0,28.0
3.0,3.0,
4.0,,
,,
,,0.0
3.0,5.0,
4.0,,
3.0,,
3.0,4.0,
6.0,9.0,7.0
267.0,18295.0,18235.0
37.0,52.0,48.0
91.0,237.0,
,,
252.0,,
1438.0,,
233.0,832.0,753.0
7894.0,113995.0,112736.0
652.0,3650.0,3436.0
289.0,913.0,
621.0,,
126.0,310.0,
117.0,296.0,
,,
490.0,,
,,
293.0,1046.0,955.0
,,
423.0,1164.0,1049.0
62.0,142.0,
94.0,,
,,
,,
216.0,598.0,
307.0,,
190.0,,
267.0,813.0,
510.0,1423.0,1285.0
15815.0,146244.0,142731.0
604.0,1320.0,1275.0
94.0,241.0,211.0
102.0,216.0,186.0
256.0,1926.0,1865.0
1474.0,18899.0,18538.0
242.0,844.0,763.0
7982.0,114910.0,113637.0
666.0,4327.0,4109.0
293.0,917.0,789.0
630.0,6504.0,6348.0
129.0,320.0,288.0
120.0,303.0,251.0
73.0,214.0,188.0
498.0,5016.0,4878.0
61.0,112.0,88.0
299.0,1053.0,961.0
201.0,609.0,520.0
432.0,1197.0,1077.0
65.0,145.0,116.0
98.0,326.0,292.0
92.0,333.0,305.0
125.0,304.0,249.0
219.0,603.0,521.0
311.0,984.0,892.0
193.0,615.0,561.0
270.0,817.0,718.0
516.0,1432.0,1292.0
16082.0,164539.0,160966.0
641.0,1372.0,1323.0
7.0,13.0,9.0
6.0,12.0,11.0
16.0,16.0,
86.0,280.0,256.0
11.0,16.0,10.0
492.0,15762.0,15661.0
32.0,123.0,105.0
22.0,94.0,84.0
25.0,46.0,38.0
17.0,77.0,71.0
9.0,11.0,
4.0,4.0,
21.0,57.0,51.0
4.0,4.0,
14.0,44.0,37.0
15.0,32.0,23.0
16.0,,
5.0,,
4.0,,
3.0,3.0,3.0
12.0,14.0,10.0
16.0,21.0,13.0
17.0,49.0,46.0
8.0,21.0,18.0
11.0,,
20.0,33.0,24.0
930.0,17383.0,17119.0
37.0,101.0,97.0
113.0,236.0,190.0
112.0,214.0,173.0
319.0,1089.0,981.0
1673.0,8191.0,7682.0
299.0,1066.0,949.0
10163.0,116833.0,114424.0
903.0,3584.0,3243.0
371.0,1171.0,991.0
715.0,1615.0,1396.0
203.0,714.0,630.0
128.0,299.0,237.0
85.0,239.0,205.0
539.0,3297.0,3128.0
58.0,81.0,57.0
332.0,1104.0,983.0
256.0,617.0,498.0
522.0,1772.0,1594.0
70.0,112.0,80.0
111.0,272.0,231.0
102.0,406.0,374.0
164.0,391.0,312.0
265.0,650.0,537.0
360.0,1184.0,1068.0
222.0,625.0,551.0
315.0,858.0,733.0
734.0,2108.0,1867.0
19810.0,150301.0,144607.0
676.0,1573.0,1493.0
0.0,0.0,0.0
,,
,,
27.0,,
5.0,21.0,19.0
302.0,17570.0,17560.0
11.0,,
3.0,,
6.0,22.0,20.0
3.0,9.0,
,,
0.0,0.0,0.0
7.0,38.0,37.0
0.0,0.0,0.0
6.0,13.0,11.0
3.0,,
3.0,,
,,
0.0,0.0,0.0
,,0.0
0.0,0.0,0.0
,,
0.0,0.0,0.0
5.0,,
7.0,72.0,71.0
,,
433.0,19216.0,19179.0
35.0,208.0,206.0
0.0,0.0,0.0
,,0.0
,,
14.0,16.0,10.0
,,
43.0,346.0,325.0
5.0,5.0,
5.0,5.0,
7.0,28.0,23.0
4.0,,0.0
,,0.0
0.0,0.0,0.0
5.0,6.0,3.0
0.0,0.0,0.0
4.0,19.0,
0.0,0.0,0.0
,,
0.0,0.0,0.0
,,0.0
,3.0,
,,
5.0,7.0,
,,
4.0,4.0,3.0
,,0.0
5.0,5.0,
126.0,488.0,417.0
5.0,11.0,10.0
185.0,649.0,516.0
223.0,996.0,853.0
348.0,943.0,668.0
1681.0,4712.0,3346.0
441.0,1519.0,1191.0
8896.0,23615.0,15339.0
911.0,2692.0,1938.0
438.0,1343.0,1014.0
929.0,3018.0,2264.0
242.0,1125.0,956.0
296.0,807.0,579.0
93.0,311.0,235.0
663.0,2290.0,1748.0
132.0,561.0,459.0
565.0,1797.0,1346.0
352.0,923.0,614.0
1012.0,2742.0,1875.0
237.0,1559.0,1443.0
175.0,558.0,438.0
188.0,441.0,
173.0,,333.0
383.0,1697.0,1459.0
291.0,1037.0,795.0
278.0,,
387.0,2536.0,2288.0
421.0,910.0,554.0
20067.0,60334.0,43297.0
127.0,284.0,185.0
51.0,,
,,
142.0,277.0,161.0
454.0,892.0,522.0
112.0,168.0,66.0
587.0,1473.0,1030.0
208.0,,
181.0,279.0,119.0
183.0,,
83.0,166.0,96.0
65.0,,60.0
38.0,46.0,9.0
138.0,265.0,141.0
,,
97.0,220.0,151.0
115.0,188.0,81.0
182.0,372.0,234.0
47.0,77.0,40.0
52.0,87.0,42.0
72.0,,
52.0,71.0,
158.0,245.0,
94.0,170.0,90.0
90.0,174.0,102.0
216.0,393.0,204.0
249.0,438.0,226.0
3762.0,7332.0,4238.0
18.0,,
,,0.0
0.0,0.0,0.0
3.0,,
11.0,12.0,9.0
3.0,3.0,
147.0,891.0,875.0
12.0,17.0,
3.0,3.0,
10.0,33.0,
,,
,,
0.0,0.0,0.0
,,
,,
4.0,4.0,3.0
,,0.0
,,0.0
0.0,0.0,0.0
0.0,0.0,0.0
,,0.0
0.0,0.0,0.0
,,
,,
,,
0.0,0.0,0.0
6.0,11.0,8.0
217.0,1024.0,986.0
4.0,7.0,7.0
0.0,0.0,0.0
,,
,,
12.0,44.0,40.0
,,
,19.0,15.0
4.0,,
4.0,12.0,10.0
,6.0,5.0
,,
0.0,0.0,0.0
0.0,0.0,0.0
,,
0.0,0.0,0.0
,,
,,
,,0.0
,,0.0
,,0.0
0.0,0.0,0.0
,,
,,0.0
,,
4.0,5.0,
0.0,0.0,0.0
,3.0,
74.0,245.0,217.0
5.0,5.0,5.0
32.0,129.0,
33.0,129.0,85.0
80.0,205.0,121.0
468.0,2070.0,1494.0
79.0,384.0,294.0
2597.0,12028.0,8982.0
197.0,700.0,471.0
89.0,334.0,
159.0,558.0,395.0
50.0,185.0,127.0
32.0,,84.0
21.0,71.0,
157.0,772.0,581.0
20.0,,80.0
99.0,355.0,241.0
90.0,351.0,248.0
107.0,392.0,266.0
27.0,107.0,72.0
32.0,130.0,89.0
49.0,185.0,131.0
52.0,208.0,139.0
112.0,458.0,328.0
59.0,321.0,250.0
65.0,240.0,166.0
72.0,270.0,191.0
125.0,398.0,259.0
4998.0,21467.0,15617.0
95.0,256.0,161.0
95.0,305.0,225.0
101.0,359.0,274.0
220.0,769.0,590.0
1222.0,5087.0,4046.0
251.0,870.0,650.0
5203.0,37024.0,32550.0
569.0,1634.0,1156.0
310.0,3231.0,2965.0
511.0,1298.0,889.0
179.0,831.0,687.0
90.0,,198.0
54.0,149.0,104.0
435.0,1784.0,1407.0
63.0,,158.0
316.0,935.0,689.0
239.0,670.0,451.0
412.0,1068.0,736.0
86.0,268.0,197.0
121.0,395.0,294.0
117.0,372.0,269.0
133.0,446.0,312.0
297.0,979.0,707.0
200.0,742.0,569.0
196.0,598.0,434.0
249.0,770.0,554.0
383.0,860.0,545.0
12203.0,62266.0,51867.0
151.0,334.0,211.0
,,
,,0.0
12.0,176.0,172.0
28.0,140.0,130.0
22.0,81.0,72.0
54.0,662.0,637.0
13.0,37.0,35.0
13.0,47.0,41.0
9.0,27.0,22.0
,,
,,
3.0,,5.0
5.0,25.0,
0.0,0.0,0.0
3.0,6.0,6.0
7.0,12.0,
5.0,10.0,8.0
0.0,0.0,0.0
0.0,0.0,0.0
4.0,15.0,14.0
3.0,,
,,0.0
6.0,9.0,6.0
,,
9.0,46.0,
10.0,39.0,35.0
217.0,1383.0,1295.0
,,
113.0,,
84.0,197.0,169.0
258.0,596.0,514.0
1743.0,7484.0,7118.0
213.0,465.0,390.0
6970.0,36302.0,34553.0
596.0,1821.0,1599.0
290.0,474.0,353.0
673.0,1455.0,1261.0
205.0,809.0,761.0
125.0,185.0,139.0
60.0,102.0,80.0
418.0,949.0,843.0
48.0,56.0,37.0
284.0,455.0,373.0
210.0,345.0,265.0
447.0,789.0,635.0
99.0,222.0,202.0
,,
,,
117.0,189.0,149.0
252.0,488.0,408.0
235.0,505.0,433.0
177.0,730.0,686.0
291.0,600.0,501.0
501.0,776.0,594.0
14887.0,57090.0,52998.0
288.0,569.0,526.0
,,
,,
4.0,,
37.0,9320.0,9318.0
,,
103.0,9228.0,9223.0
9.0,,
,,
4.0,4.0,3.0
,,
0.0,0.0,0.0
,,
6.0,40.0,39.0
,,
6.0,,
4.0,,
,,
,,
0.0,0.0,0.0
3.0,,
4.0,,
8.0,,
10.0,2640.0,2639.0
,,
3.0,,
5.0,1270.0,1270.0
247.0,28184.0,28169.0
23.0,77.0,76.0
8.0,9.0,8.0
8.0,242.0,238.0
,809.0,804.0
55.0,1222.0,1207.0
14.0,,
134.0,3220.0,3174.0
19.0,71.0,62.0
9.0,239.0,
14.0,608.0,
8.0,42.0,
,37.0,
,7.0,5.0
,172.0,166.0
,,0.0
,51.0,45.0
,96.0,91.0
26.0,412.0,402.0
6.0,,
,,
5.0,15.0,14.0
8.0,44.0,
13.0,,
11.0,,
10.0,201.0,197.0
9.0,185.0,183.0
16.0,252.0,248.0
483.0,11629.0,11464.0
32.0,114.0,111.0
7.0,14.0,12.0
,,
9.0,1556.0,1555.0
59.0,,
12.0,,
129.0,2228.0,2207.0
25.0,2049.0,2044.0
,,15.0
15.0,,
6.0,13.0,12.0
,,
,,
17.0,,
,,
9.0,,
4.0,,
15.0,112.0,105.0
3.0,3.0,
,,
,,
,,
,,
,,
,,
6.0,,
9.0,,
417.0,22760.0,22676.0
51.0,69.0,64.0
5.0,22.0,22.0
3.0,,
14.0,277.0,273.0
33.0,360.0,353.0
7.0,,
81.0,930.0,919.0
13.0,468.0,466.0
7.0,37.0,36.0
14.0,87.0,86.0
6.0,13.0,12.0
6.0,25.0,24.0
0.0,0.0,0.0
11.0,90.0,87.0
,,
9.0,,
7.0,11.0,7.0
7.0,101.0,100.0
6.0,,
,,0.0
,,0.0
4.0,,
6.0,35.0,35.0
9.0,26.0,24.0
,,
15.0,212.0,211.0
13.0,124.0,122.0
299.0,5014.0,4964.0
18.0,23.0,23.0
27.0,1308.0,1304.0
21.0,167.0,162.0
20.0,484.0,479.0
69.0,2416.0,2404.0
19.0,135.0,131.0
139.0,1960.0,1934.0
43.0,444.0,433.0
17.0,1417.0,1413.0
30.0,194.0,187.0
18.0,178.0,174.0
10.0,149.0,144.0
6.0,,
29.0,377.0,369.0
8.0,69.0,
21.0,864.0,862.0
22.0,588.0,583.0
31.0,241.0,237.0
19.0,,
12.0,169.0,165.0
5.0,12.0,10.0
11.0,,191.0
26.0,219.0,212.0
19.0,479.0,474.0
11.0,121.0,119.0
15.0,364.0,361.0
14.0,71.0,68.0
717.0,13711.0,13571.0
55.0,85.0,85.0
31.0,190.0,174.0
22.0,405.0,390.0
43.0,219.0,195.0
151.0,789.0,706.0
66.0,280.0,249.0
259.0,1942.0,1770.0
88.0,393.0,339.0
52.0,258.0,225.0
54.0,323.0,282.0
38.0,207.0,183.0
39.0,197.0,179.0
10.0,16.0,9.0
53.0,327.0,302.0
12.0,62.0,53.0
34.0,410.0,393.0
36.0,389.0,369.0
72.0,1802.0,1762.0
30.0,443.0,426.0
28.0,501.0,495.0
23.0,67.0,52.0
17.0,21.0,8.0
56.0,842.0,814.0
24.0,183.0,169.0
37.0,449.0,441.0
47.0,397.0,379.0
43.0,162.0,141.0
1396.0,11309.0,10527.0
31.0,35.0,22.0
6.0,31.0,29.0
13.0,686.0,683.0
9.0,55.0,53.0
60.0,1174.0,1164.0
20.0,436.0,428.0
93.0,1642.0,1628.0
17.0,447.0,445.0
14.0,308.0,305.0
23.0,,337.0
8.0,15.0,12.0
7.0,9.0,
6.0,,
15.0,609.0,606.0
12.0,181.0,177.0
14.0,80.0,73.0
14.0,186.0,181.0
26.0,162.0,149.0
13.0,289.0,286.0
3.0,9.0,
7.0,,
13.0,578.0,578.0
3.0,4.0,
20.0,365.0,362.0
13.0,683.0,681.0
17.0,184.0,180.0
20.0,1433.0,1426.0
481.0,10310.0,10191.0
15.0,20.0,19.0
339.0,2977.0,2818.0
374.0,5153.0,4961.0
605.0,7421.0,7110.0
2375.0,42807.0,41693.0
719.0,7154.0,6782.0
4008.0,68829.0,67338.0
1062.0,19653.0,19120.0
632.0,5158.0,4790.0
773.0,10633.0,10240.0
449.0,4955.0,4702.0
367.0,1976.0,1768.0
169.0,1376.0,1274.0
723.0,12498.0,12196.0
196.0,1950.0,1851.0
518.0,8302.0,8082.0
502.0,8243.0,7971.0
897.0,10315.0,9885.0
412.0,5257.0,5061.0
344.0,4477.0,4297.0
225.0,1792.0,1667.0
282.0,3255.0,3106.0
676.0,9797.0,9461.0
524.0,10186.0,9945.0
384.0,4823.0,4647.0
668.0,7035.0,6702.0
622.0,5393.0,5110.0
19416.0,272438.0,263472.0
571.0,1023.0,895.0
,,0.0
,,0.0
3.0,3.0,
31.0,131.0,119.0
,,
113.0,1735.0,1709.0
7.0,10.0,6.0
,,0.0
5.0,,6.0
,,
0.0,0.0,0.0
0.0,0.0,0.0
6.0,,
,,
5.0,,
3.0,,0.0
7.0,12.0,9.0
3.0,3.0,3.0
,,0.0
,,
4.0,4.0,
3.0,7.0,
,,
3.0,4.0,
3.0,3.0,
11.0,17.0,13.0
232.0,2039.0,1962.0
13.0,15.0,13.0
,104.0,100.0
8.0,32.0,31.0
14.0,74.0,70.0
36.0,139.0,132.0
31.0,205.0,196.0
52.0,271.0,261.0
36.0,162.0,155.0
16.0,84.0,80.0
22.0,114.0,110.0
21.0,187.0,186.0
12.0,,
4.0,,
23.0,113.0,108.0
,36.0,
12.0,,
29.0,,
19.0,,
,,46.0
25.0,74.0,70.0
20.0,201.0,195.0
7.0,,
14.0,105.0,103.0
8.0,30.0,24.0
14.0,55.0,52.0
17.0,87.0,86.0
18.0,65.0,63.0
494.0,3415.0,3308.0
14.0,32.0,32.0
11.0,,
,,
,,
103.0,633.0,575.0
12.0,,
387.0,2905.0,2687.0
37.0,175.0,149.0
25.0,51.0,
45.0,68.0,
18.0,47.0,37.0
,,
7.0,12.0,
26.0,250.0,237.0
,,
17.0,23.0,13.0
21.0,,
30.0,38.0,19.0
7.0,,
7.0,7.0,
,,
13.0,,9.0
29.0,214.0,
27.0,,
10.0,14.0,
24.0,,
41.0,109.0,
959.0,5510.0,4918.0
21.0,30.0,18.0
32.0,65.0,48.0
31.0,157.0,137.0
70.0,156.0,125.0
316.0,5968.0,5848.0
44.0,419.0,399.0
1511.0,11395.0,10852.0
119.0,1168.0,1105.0
60.0,214.0,182.0
142.0,369.0,287.0
52.0,319.0,297.0
24.0,46.0,35.0
22.0,35.0,22.0
104.0,1117.0,1083.0
25.0,46.0,30.0
71.0,1211.0,1187.0
64.0,372.0,
113.0,394.0,346.0
27.0,76.0,63.0
30.0,47.0,
33.0,79.0,66.0
36.0,124.0,104.0
92.0,300.0,248.0
63.0,752.0,718.0
36.0,51.0,31.0
71.0,591.0,543.0
125.0,363.0,286.0
3421.0,26220.0,24778.0
108.0,386.0,370.0
,4.0,
,,0.0
20.0,41.0,33.0
48.0,96.0,84.0
6.0,16.0,13.0
337.0,1554.0,1453.0
,,
7.0,,8.0
,,32.0
,,
6.0,10.0,8.0
3.0,3.0,0.0
26.0,,
4.0,4.0,
13.0,13.0,8.0
14.0,18.0,8.0
23.0,30.0,24.0
,3.0,
10.0,24.0,
7.0,40.0,38.0
4.0,6.0,
,,
9.0,,
5.0,5.0,
9.0,10.0,
27.0,55.0,
665.0,2451.0,2213.0
8.0,9.0,8.0
,,
,,
,,
43.0,,
8.0,,
106.0,3720.0,3700.0
14.0,63.0,
6.0,,
11.0,,
,,
4.0,,
,,
5.0,6.0,
,,
4.0,7.0,
,9.0,9.0
3.0,3.0,
,,
,,0.0
0.0,0.0,0.0
,3.0,
5.0,,
,,0.0
,,
3.0,5.0,
6.0,,
261.0,4480.0,4416.0
17.0,27.0,26.0
,80.0,75.0
,30.0,21.0
,175.0,166.0
246.0,1371.0,1310.0
,,
1431.0,15832.0,15586.0
,,
56.0,113.0,89.0
,,268.0
16.0,61.0,55.0
,20.0,13.0
15.0,19.0,15.0
,,
,15.0,10.0
60.0,468.0,451.0
41.0,119.0,101.0
84.0,191.0,167.0
12.0,15.0,8.0
,114.0,107.0
15.0,64.0,59.0
23.0,137.0,
,148.0,132.0
,172.0,153.0
31.0,239.0,232.0
,171.0,149.0
,,
2870.0,21087.0,20414.0
144.0,378.0,368.0
245.0,525.0,316.0
312.0,545.0,270.0
479.0,916.0,482.0
2014.0,4564.0,2811.0
635.0,1100.0,515.0
4496.0,15680.0,12333.0
902.0,1900.0,1127.0
596.0,1152.0,606.0
796.0,1727.0,1050.0
303.0,634.0,361.0
262.0,554.0,315.0
124.0,189.0,77.0
711.0,1639.0,1050.0
181.0,306.0,149.0
532.0,1279.0,841.0
484.0,1147.0,729.0
734.0,1542.0,900.0
256.0,424.0,194.0
284.0,502.0,241.0
213.0,459.0,260.0
264.0,528.0,295.0
662.0,1328.0,740.0
472.0,948.0,516.0
345.0,659.0,358.0
636.0,1597.0,1022.0
572.0,1188.0,712.0
17657.0,43220.0,28339.0
147.0,188.0,69.0
95.0,189.0,131.0
107.0,171.0,92.0
230.0,365.0,221.0
1201.0,2359.0,1704.0
233.0,488.0,325.0
3814.0,8596.0,6284.0
608.0,973.0,549.0
277.0,361.0,170.0
421.0,742.0,483.0
158.0,218.0,117.0
84.0,198.0,141.0
59.0,107.0,67.0
299.0,789.0,627.0
49.0,62.0,28.0
260.0,629.0,471.0
229.0,321.0,160.0
353.0,526.0,309.0
82.0,106.0,53.0
96.0,158.0,92.0
100.0,153.0,86.0
136.0,295.0,197.0
219.0,330.0,209.0
202.0,648.0,525.0
136.0,192.0,114.0
225.0,296.0,148.0
366.0,569.0,322.0
10217.0,20179.0,13890.0
178.0,338.0,265.0
37.0,114.0,101.0
38.0,89.0,70.0
109.0,215.0,169.0
577.0,1411.0,1236.0
90.0,243.0,204.0
1245.0,4350.0,3920.0
221.0,393.0,286.0
88.0,125.0,90.0
166.0,370.0,303.0
62.0,108.0,92.0
30.0,136.0,127.0
22.0,54.0,43.0
119.0,434.0,400.0
17.0,26.0,21.0
106.0,415.0,379.0
87.0,152.0,110.0
134.0,229.0,176.0
27.0,39.0,29.0
48.0,95.0,69.0
48.0,75.0,50.0
49.0,113.0,91.0
124.0,206.0,162.0
88.0,487.0,454.0
65.0,95.0,68.0
86.0,111.0,75.0
127.0,215.0,161.0
3906.0,10546.0,9114.0
96.0,246.0,228.0
,,
,,
23.0,41.0,29.0
49.0,85.0,61.0
19.0,38.0,29.0
242.0,1523.0,1393.0
41.0,190.0,166.0
32.0,99.0,89.0
23.0,45.0,33.0
11.0,15.0,8.0
4.0,6.0,
5.0,6.0,5.0
10.0,13.0,8.0
,,
16.0,36.0,
16.0,38.0,31.0
10.0,11.0,5.0
,,
3.0,4.0,
3.0,4.0,
9.0,30.0,
7.0,,
13.0,18.0,13.0
5.0,5.0,
7.0,9.0,
16.0,29.0,20.0
583.0,2286.0,1987.0
10.0,15.0,10.0
