"Statistic Label","Year","Employment Size","Activity","UNIT","VALUE"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Other Personal Service Activities (S96)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Retail Sale in Non-Specialised Stores (G471)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Retail Sale of Food, Beverages and Tobacco in Specialised Stores (G472)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Retail Sale of Automotive Fuel in Specialised Stores (G473)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Retail Sale of Information and Communication Equipment in Specialised Stores (G474)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Retail Sale of Other Household Equipment in Specialised Stores (G475)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Retail Sale of Cultural and Recreation Goods in Specialised Stores (G476)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Retail Sale of Other Goods in Specialised Stores (G477)","Number",""
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Retail Sale via Stalls and Markets (G478)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Retail Trade not in Stores, Stalls or Markets (G479)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Computer Programming, Consultancy and Related Activities (J620)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Buying and Selling of Own Real Estate (L681)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Renting and Operating of Own or Leased Real Estate (L682)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Real Estate Activities on a Fee or Contract Basis (L683)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Legal Activities (M691)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Accounting, Bookkeeping and Auditing Activities; Tax Consultancy (M692)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Activities of Head Offices (M701)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Management Consultancy Activities (M702)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Architectural and Engineering Activities and Related Technical Consultancy (M711)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Technical Testing and Analysis (M712)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Research and Experimental Development on Natural Sciences and Engineering (M721)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Research and Experimental Development on Social Sciences and Humanities (722)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Advertising (M731)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Market Research and Public Opinion Polling (M732)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Specialised Design Activities (M741)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Photographic Activities (M742)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Translation and Interpretation Activities (M743)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Other Professional, Scientific and Technical Activities n.e.c. (M749)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Veterinary Activities (M750)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Renting and Leasing of Motor Vehicles (N771)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Renting and Leasing of Personal and Household Goods (N772)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Renting and Leasing of Other Machinery, Equipment and Tangible goods (N773)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Leasing of Intellectual Property and Similar Products, except Copyrighted Works (N774)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Activities of Employment Placement Agencies (N781)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Temporary Employment Agency Activities (N782)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Other Human Resources Provision (N783)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Travel Agency and Tour Operator Activities (N791)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Other Reservation Service and Related Activities (N799)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Private Security Activities (N801)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Security Systems Service Activities (N802)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Investigation Activities (N803)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Combined Facilities support Activities (N811)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Cleaning Activities (N812)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Landscape Service Activities (N813)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Office Administrative and Support Activities (N821)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Activities of Call Centres (N822)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Organisation of Conventions and Trade Shows (N823)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Business Support Service Activities n.e.c. (N829)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","ICT Manufacturing (C261 TO C264,C268)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Computer Programming Activities (J6201)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Computer Consultancy Activities (J6202)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Computer Facilities Management Activities (J6203)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Other Information Technology and Computer Service Activities (J6209)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Food Products, Beverages and Tobacco (C10 to C12)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Textiles and Wearing Apparel (C13,C14)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Paper and Paper Products; Printing and Reproduction of Recorded Media (C17,C18)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Basic Metals and Fabricated Metal Products (C24,C25)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Transport Equipment (C29,C30)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Furniture and Other Manufacturing (C31,C32)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","ICT Services (G465,J582,J61,J62,J631,S951)","Number","0"
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Business Economy excluding Sector O and Activities of Membership Organisations (B to S-O-S94)","Number",""
"Persons Engaged in Final Ceased Enterprises","2021","250 and over","Service Economy excluding Sector O and Activities of Membership Organisations (G to S-O-S94)","Number",""
"Persons Engaged in Final Ceased Enterprises","2022","All persons engaged size classes","Mining and Quarrying (B)","Number",""
"Persons Engaged in Final Ceased Enterprises","2022","All persons engaged size classes","Manufacturing (C)","Number",""
"Persons Engaged in Final Ceased Enterprises","2022","All persons engaged size classes","Electricity, Gas, Steam and Air Conditioning Supply (D)","Number",""
"Persons Engaged in Final Ceased Enterprises","2022","All persons engaged size classes","Water Supply; Sewerage, Waste Management and Remediation Activities (E)","Number",""
"Persons Engaged in Final Ceased Enterprises","2022","All persons engaged size classes","Construction (F)","Number",""
"Persons Engaged in Final Ceased Enterprises","2022","All persons engaged size classes","WholeSale and Retail Trade; Repair of Motor Vehicles and Motorcycles (G)","Number",""
"Persons Engaged in Final Ceased Enterprises","2022","All persons engaged size classes","Transportation and Storage (H)","Number",""
"Persons Engaged in Final Ceased Enterprises","2022","All persons engaged size classes","Accommodation and Food Service Activities (I)","Number",""
"Persons Engaged in Final Ceased Enterprises","2022","All persons engaged size classes","Information and Communication (J)","Number",""
"Persons Engaged in Final Ceased Enterprises","2022","All persons engaged size classes","Financial and Insurance Activities (K)","Number",""
"Persons Engaged in Final Ceased Enterprises","2022","All persons engaged size classes","Real Estate Activities (L)","Number",""
"Persons Engaged in Final Ceased Enterprises","2022","All persons engaged size classes","Professional, Scientific and Technical Activities (M)","Number",""
"Persons Engaged in Final Ceased Enterprises","2022","All persons engaged size classes","Administrative and Support Service Activities (N)","Number",""
"Persons Engaged in Final Ceased Enterprises","2022","All persons engaged size classes","Education (P)","Number",""
"Persons Engaged in Final Ceased Enterprises","2022","All persons engaged size classes","Human Health and Social Work Activities (Q)","Number",""
"Persons Engaged in Final Ceased Enterprises","2022","All persons engaged size classes","Arts, Entertainment and Recreation (R)","Number",""
"Persons Engaged in Final Ceased Enterprises","2022","All persons engaged size classes","Leather and Related Products (C15)","Number",""
"Persons Engaged in Final Ceased Enterprises","2022","All persons engaged size classes","Wood and Wood Products, except Furniture (C16)","Number",""
"Persons Engaged in Final Ceased Enterprises","2022","All persons engaged size classes","Coke and Refined Petroleum Products (C19)","Number",""
"Persons Engaged in Final Ceased Enterprises","2022","All persons engaged size classes","Manufacture of Chemicals and Chemical Products (C20)","Number",""
"Persons Engaged in Final Ceased Enterprises","2022","All persons engaged size classes","Manufacture of Basic Pharmaceutical Products and Pharmaceutical Preparations (C21)","Number",""
"Persons Engaged in Final Ceased Enterprises","2022","All persons engaged size classes","Manufacture of Rubber and Plastic Products (C22)","Number",""
"Persons Engaged in Final Ceased Enterprises","2022","All persons engaged size classes","Manufacture of Other Non-Metallic Mineral Products (C23)","Number",""
"Persons Engaged in Final Ceased Enterprises","2022","All persons engaged size classes","Manufacture of Computer, Electronic and Optical Products (C26)","Number",""
"Persons Engaged in Final Ceased Enterprises","2022","All persons engaged size classes","Manufacture of Electrical Equipment (C27)","Number",""
"Persons Engaged in Final Ceased Enterprises","2022","All persons engaged size classes","Manufacture of Machinery and Equipment n.e.c. (C28)","Number",""
"Persons Engaged in Final Ceased Enterprises","2022","All persons engaged size classes","Repair and Installation of Machinery and Equipment (C33)","Number",""
"Persons Engaged in Final Ceased Enterprises","2022","All persons engaged size classes","WholeSale and Retail Trade and Repair of Motor Vehicles and Motorcycles (G45)","Number",""
"Persons Engaged in Final Ceased Enterprises","2022","All persons engaged size classes","WholeSale Trade, except of Motor Vehicles and Motorcycles (G46)","Number",""
